,date,varname,value,participant,asset_type,asset_or_liability
4857,1971-01-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",0.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
4858,1971-01-01,Mutual funds; Treasury securities; asset (market value),892.0,mutual_funds,treasury_securities,asset_(market_value)
4859,1971-01-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
4860,1971-01-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",892.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
4861,1971-01-01,Closed-end funds; Treasury securities; asset,500.0,closed-end_funds,treasury_securities,asset
4862,1971-01-01,Exchange-traded funds; Treasury securities; asset,0.0,exchange-traded_funds,treasury_securities,asset
4863,1971-01-01,Government-sponsored enterprises; Treasury securities; asset,4197.0,government-sponsored_enterprises,treasury_securities,asset
4864,1971-01-01,Issuers of asset-backed securities; Treasury securities; asset,0.0,issuers_of_asset-backed_securities,treasury_securities,asset
4865,1971-01-01,Security brokers and dealers; Treasury securities (net); asset,1924.0,security_brokers_and_dealers,treasury_securities_(net),asset
4866,1971-01-01,Holding companies; Treasury securities; asset,0.0,holding_companies,treasury_securities,asset
4867,1971-01-01,Other financial business; Treasury securities; asset,0.0,other_financial_business,treasury_securities,asset
4868,1971-01-01,Rest of the world; Treasury securities; asset,24709.0,rest_of_the_world,treasury_securities,asset
4869,1971-01-01,Rest of the world; Treasury bills and certificates; asset,18661.0,rest_of_the_world,treasury_bills_and_certificates,asset
4870,1971-01-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",6048.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
4871,1971-01-01,Instrument discrepancies; Treasury securities (level),0.0,,,
4872,1971-04-01,Federal government; Treasury securities; liability,324021.0,federal_government,treasury_securities,liability
4873,1971-04-01,Federal government; marketable Treasury securities; liability,241212.0,federal_government,marketable_treasury_securities,liability
4874,1971-04-01,Federal government; Treasury bills; liability,86677.0,federal_government,treasury_bills,liability
4875,1971-04-01,Federal government; other marketable Treasury securities; liability,154535.0,federal_government,other_marketable_treasury_securities,liability
4876,1971-04-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,0.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
4877,1971-04-01,Federal government; nonmarketable Treasury securities; liability,82809.0,federal_government,nonmarketable_treasury_securities,liability
4878,1971-04-01,Federal government; U.S. savings securities; liability,53182.0,federal_government,u.s._savings_securities,liability
4879,1971-04-01,State and local governments; State and local government series securities (SLGS); asset,0.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
4880,1971-04-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
4881,1971-04-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,29583.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
4882,1971-04-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
4883,1971-04-01,Federal government; other nonmarketable Treasury securities; liability,44.0,federal_government,other_nonmarketable_treasury_securities,liability
4884,1971-04-01,All sectors; Treasury securities; asset,324021.0,all_sectors,treasury_securities,asset
4885,1971-04-01,Households and nonprofit organizations; Treasury securities; asset,76155.0,households_and_nonprofit_organizations,treasury_securities,asset
4886,1971-04-01,Z1/Z1/FL313161400.Q.1,53182.0,,,
4887,1971-04-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",22973.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
4888,1971-04-01,Nonfinancial corporate business; Treasury securities; asset,7130.0,nonfinancial_corporate_business,treasury_securities,asset
4889,1971-04-01,Nonfinancial noncorporate business; total U.S. government securities; asset,800.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
4890,1971-04-01,"State and local governments; Treasury securities, including SLGS; asset",21890.0,state_and_local_governments,treasury_securities_including_slgs,asset
4891,1971-04-01,Z1/Z1/FL213061120.Q.1,0.0,,,
4892,1971-04-01,"State and local governments; Treasury securities, excluding SLGS; asset",21890.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
4893,1971-04-01,Monetary authority; total Treasury securities; asset,64918.0,monetary_authority,total_treasury_securities,asset
4894,1971-04-01,Monetary authority; Treasury bills; asset,27929.0,monetary_authority,treasury_bills,asset
4895,1971-04-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",36989.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
4896,1971-04-01,U.S.-chartered depository institutions; Treasury securities; asset,71042.0,u.s.-chartered_depository_institutions,treasury_securities,asset
4897,1971-04-01,Foreign banking offices in the U.S.; Treasury securities; asset,277.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
4898,1971-04-01,Banks in U.S.-affiliated areas; Treasury securities; asset,332.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
4899,1971-04-01,Credit unions; Treasury securities; asset,566.0,credit_unions,treasury_securities,asset
4900,1971-04-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",3220.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
4901,1971-04-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",0.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
4902,1971-04-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",3220.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
4903,1971-04-01,Life insurance companies; Treasury securities; asset,3722.0,life_insurance_companies,treasury_securities,asset
4904,1971-04-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",0.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
4905,1971-04-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",3722.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
4906,1971-04-01,Private pension funds; Treasury securities; asset,2001.0,private_pension_funds,treasury_securities,asset
4907,1971-04-01,Private defined benefit pension funds; Treasury securities; asset,1501.0,private_defined_benefit_pension_funds,treasury_securities,asset
4908,1971-04-01,Private defined contribution pension funds; Treasury securities; asset,500.0,private_defined_contribution_pension_funds,treasury_securities,asset
4909,1971-04-01,Federal government retirement funds; Treasury securities; asset,29583.0,federal_government_retirement_funds,treasury_securities,asset
4910,1971-04-01,Federal government defined benefit retirement funds; Treasury securities; asset,29583.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
4911,1971-04-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
4912,1971-04-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,4426.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
4913,1971-04-01,Money market funds; Treasury securities; asset,0.0,money_market_funds,treasury_securities,asset
4914,1971-04-01,Money market funds; Treasury bills; asset,0.0,money_market_funds,treasury_bills,asset
4915,1971-04-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",0.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
4916,1971-04-01,Mutual funds; Treasury securities; asset (market value),637.0,mutual_funds,treasury_securities,asset_(market_value)
4917,1971-04-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
4918,1971-04-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",637.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
4919,1971-04-01,Closed-end funds; Treasury securities; asset,541.0,closed-end_funds,treasury_securities,asset
4920,1971-04-01,Exchange-traded funds; Treasury securities; asset,0.0,exchange-traded_funds,treasury_securities,asset
4921,1971-04-01,Government-sponsored enterprises; Treasury securities; asset,3424.0,government-sponsored_enterprises,treasury_securities,asset
4922,1971-04-01,Issuers of asset-backed securities; Treasury securities; asset,0.0,issuers_of_asset-backed_securities,treasury_securities,asset
4923,1971-04-01,Security brokers and dealers; Treasury securities (net); asset,1477.0,security_brokers_and_dealers,treasury_securities_(net),asset
